dataset,Delta,bx,by,RMSE,MAE,Huber,points
附件2,-53.84469939232493,3.508401873938846,-1.8755311786138043,1.0078196519969058,0.9055939183157408,0.467386958585366,6933
附件2,-53.79469939232492,3.5084114604801866,-1.8747760473516104,1.002254967311729,0.89970553618415,0.46265909842507785,6933
附件2,-53.744699392324925,3.5139273718367554,-1.8758924405157336,0.9967986377048369,0.8938621284779125,0.45798379856552146,6932
附件2,-53.69469939232493,3.519182048038446,-1.8702792628738458,0.9913289667934964,0.8882829247476468,0.4533545419680629,6932
附件2,-53.644699392324924,3.51463757164914,-1.8677184361687584,0.9857618867707351,0.8827532153039486,0.4487652131106328,6931
附件2,-53.59469939232493,3.5229239237943215,-1.8644223294507318,0.9802827095754211,0.8772697017575741,0.4441944638251768,6931
附件2,-53.54469939232492,3.5235119150574015,-1.8636377831425577,0.97469830710456,0.871819153516287,0.4396249386514967,6930
附件2,-53.494699392324925,3.5260235209911945,-1.863924345153323,0.9690616441897241,0.8662478825656554,0.43502260492113676,6930
附件2,-53.44469939232493,3.526335151780895,-1.868346062091986,0.9634222135244129,0.8607351773130592,0.430478950744313,6929
附件2,-53.394699392324924,3.529249460929459,-1.8679083035954367,0.9577567606738719,0.8551362065123658,0.4259315887910702,6929
附件2,-53.34469939232493,3.5353273324585732,-1.8676336598323353,0.9522390797281924,0.849587651091872,0.42150759782154545,6928
附件2,-53.29469939232492,3.531566930614023,-1.8700662271918553,0.9463096791363529,0.8438454201832282,0.4168479686667894,6928
附件2,-53.244699392324925,3.528347083300142,-1.8673472397059863,0.9403720573501406,0.8380380473738359,0.41220461190105046,6927
附件2,-53.19469939232493,3.5216647103828325,-1.8637643976700444,0.934217106336411,0.8320452521857905,0.40742255010813555,6927
附件2,-53.144699392324924,3.525632235686665,-1.8639091191088961,0.9283240188378334,0.8262694933809154,0.40281562514110203,6926
附件2,-53.09469939232493,3.5204308059892124,-1.8629796569539223,0.9220736702751292,0.82037017001874,0.398025249857026,6926
附件2,-53.04469939232492,3.513372547245199,-1.8641483866344744,0.9158235623507889,0.8146379266729168,0.39329264644018025,6925
附件2,-52.994699392324925,3.512599906164156,-1.8625791907648157,0.9095683226135028,0.8089943754851137,0.388564015898942,6925
附件2,-52.94469939232493,3.514362180397957,-1.8616887351670566,0.9033576740196082,0.8035397959584394,0.3839082976564414,6924
附件2,-52.894699392324924,3.516038340498192,-1.864807742840983,0.8970518336509902,0.7981123526371134,0.37921847656595864,6924
附件2,-52.84469939232493,3.5157691430548113,-1.863528041233148,0.8906862958367052,0.7928371066524403,0.37454316663451237,6923
附件2,-52.79469939232492,3.519169580038877,-1.8642632507818053,0.8843216158985715,0.7874576788602609,0.36987278497890463,6923
附件2,-52.744699392324925,3.518701415477949,-1.8622727601103648,0.8778999891032666,0.78212834023634,0.36520516311251416,6922
附件2,-52.69469939232493,3.5165222315252724,-1.8589165593130637,0.8714241298804003,0.7767869392385958,0.36050654871967097,6922
附件2,-52.644699392324924,3.5153714678975305,-1.8592076686621404,0.8651325930812138,0.7715977013753931,0.3559506401537643,6921
附件2,-52.59469939232493,3.514717712589387,-1.860684147235279,0.8589611953394672,0.7665320429179104,0.3514793093459766,6921
附件2,-52.54469939232492,3.515101452904563,-1.8559975798858563,0.8530040817216352,0.7616284399344155,0.3471676178394601,6920
附件2,-52.494699392324925,3.5135766205013934,-1.851265478952979,0.8471904672280237,0.7568329094532209,0.3429713622756834,6920
附件2,-52.44469939232493,3.51097892983114,-1.853607210076572,0.8415415189509324,0.752185487078591,0.3388967401719402,6919
附件2,-52.394699392324924,3.5086296597965525,-1.8535243109341986,0.836095535993713,0.747654016943827,0.334971067688498,6919
附件2,-52.34469939232493,3.5094448741154913,-1.854465002476052,0.8308634996583381,0.7431844442437108,0.33119418216571284,6918
附件2,-52.29469939232492,3.5063633167678887,-1.8504136624612246,0.8257773511569033,0.738868067913283,0.3275222437525926,6918
附件2,-52.244699392324925,3.5075012764013924,-1.8552017837673924,0.8208970439800709,0.7347912211804568,0.3239937679927484,6917
附件2,-52.19469939232493,3.502387197270231,-1.8530433750581627,0.8161796206753535,0.7308929098109593,0.32058790860242065,6917
附件2,-52.144699392324924,3.498678491156426,-1.8543268576592165,0.8116329809875842,0.7270585191574449,0.3173124146087196,6916
附件2,-52.09469939232493,3.494125185952499,-1.8569394128566152,0.8073992079356148,0.7234087663534678,0.31429425645177667,6916
附件2,-52.04469939232492,3.4926947128704597,-1.8558147252881763,0.8032624892144085,0.719715332315305,0.3113751249196245,6915
附件2,-51.994699392324925,3.4909974057687654,-1.8564162663813377,0.7993769541306983,0.7160318996411064,0.30865662426522267,6915
附件2,-51.94469939232493,3.4911204060264738,-1.8505626768996257,0.7955262529753507,0.712198794556081,0.3059640205109925,6914
附件2,-51.894699392324924,3.486686470095511,-1.8511456905580501,0.7918888625333176,0.7085271125668935,0.30341430843719663,6914
附件2,-51.84469939232493,3.4890956650192724,-1.8474103994324973,0.7883359154786027,0.7046956243754408,0.30090177124712747,6913
附件2,-51.79469939232492,3.4849510443082643,-1.847878524126782,0.7849871918974415,0.7008294026848813,0.2985150473631367,6913
附件2,-51.744699392324925,3.4869816733695114,-1.845100472487468,0.7817925241886272,0.6970108032415602,0.29622502214809526,6912
附件2,-51.69469939232493,3.4887102859819357,-1.8469710625356959,0.7788100219233651,0.6934892762159094,0.29407769507754217,6912
附件2,-51.644699392324924,3.4898828399594297,-1.848084712531334,0.7760058327994405,0.6902106908652628,0.2920538699978251,6911
附件2,-51.59469939232493,3.488916690207943,-1.841493077885002,0.7733476888122558,0.6872744170144621,0.29014176967418126,6911
附件2,-51.54469939232492,3.4918673591240115,-1.8420909299977577,0.7707776838938254,0.6844738412777585,0.288318550032675,6910
附件2,-51.494699392324925,3.4904502005461215,-1.8438965257864859,0.768198389450896,0.6818654202084157,0.2865032133004594,6910
附件2,-51.44469939232493,3.4915598126162646,-1.8426092155761595,0.7656339837178064,0.6792670015064286,0.2847203226097891,6909
附件2,-51.394699392324924,3.492745036178741,-1.839528566773791,0.7630086724082561,0.6765792908489736,0.28291269359114596,6909
附件2,-51.34469939232493,3.492569977308186,-1.8378284349853056,0.7603579876214805,0.6738839318793156,0.2810891546538835,6908
附件2,-51.29469939232492,3.4906988112061685,-1.8370337204462825,0.7576235902225832,0.6711206551048218,0.27917296438418765,6908
附件2,-51.244699392324925,3.4901254908881683,-1.8376454388370487,0.7549536453094455,0.6684055414270769,0.27725415098221906,6907
附件2,-51.19469939232493,3.4895699890193974,-1.8387735756987862,0.7522901868421573,0.6657545284558061,0.2752756188151479,6907
附件2,-51.144699392324924,3.4866445870531373,-1.8368459860355038,0.7497503888852927,0.6631806940054493,0.27333815923445987,6906
附件2,-51.09469939232493,3.4820448984414067,-1.8374081743102197,0.7472622633636381,0.6607071560629273,0.27140863639552043,6906
附件2,-51.04469939232492,3.482773244139519,-1.8409156790452292,0.7449542983044171,0.6584955248309763,0.26961093450279733,6905
附件2,-50.994699392324925,3.4815115246584476,-1.843755102933799,0.7427324519631585,0.6563016345915396,0.26790836031151216,6905
附件2,-50.94469939232493,3.4847774913585354,-1.841489846230838,0.740684696713358,0.6542897349965766,0.26637469739046543,6904
附件2,-50.894699392324924,3.4858127882377516,-1.8409226742701237,0.7387356857237584,0.6522575141314711,0.264950082807752,6904
附件2,-50.84469939232493,3.486279007864283,-1.8395032750326203,0.7370010971573409,0.6504185597175153,0.2637232171014384,6903
附件2,-50.79469939232492,3.4853920487273697,-1.8350633080473682,0.735400909222928,0.648834908361081,0.26262030865663183,6903
附件2,-50.744699392324925,3.4812101603047956,-1.832969862703177,0.7340636658556504,0.6478076520180268,0.26171611248884824,6902
附件2,-50.69469939232492,3.478002071376028,-1.830195319357157,0.73295256034117,0.6468817931770192,0.26095820955934274,6902
附件2,-50.644699392324924,3.481051198296643,-1.8270234969180335,0.732183308472864,0.6460869893329444,0.2603979624130406,6901
附件2,-50.59469939232493,3.4799424294548373,-1.8218394608925585,0.7316611909148779,0.6453808311188947,0.25997925463011967,6901
附件2,-50.54469939232492,3.478118837439075,-1.8230939068552061,0.7313472139590528,0.6450053400270377,0.25970113567658687,6900
附件2,-50.494699392324925,3.4799719167146375,-1.8221193973958547,0.7312951348240421,0.6445732621423058,0.2596066957112457,6900
附件2,-50.44469939232492,3.4801290445149426,-1.8203233414616609,0.7315445931516422,0.6443684855567382,0.2597622032132771,6899
附件2,-50.394699392324924,3.4797487628782933,-1.8210658940342759,0.7319507865231575,0.6444523263792364,0.2600726244763383,6899
附件2,-50.34469939232493,3.4838629791118745,-1.822633840133315,0.732685569021253,0.6450213174398768,0.2606517115344497,6898
附件2,-50.29469939232492,3.4824113656998024,-1.8218074008376717,0.733602521149734,0.646010011568654,0.2614046329964938,6898
附件2,-50.244699392324925,3.481994205649901,-1.8174968973252745,0.7348556960164322,0.6475403699634682,0.26240072314250007,6897
附件2,-50.19469939232492,3.476156795023099,-1.8199896403732967,0.7361773786312724,0.6495419089143398,0.2634871743707437,6897
附件2,-50.144699392324924,3.472090234584843,-1.8220113663564375,0.7377601579135362,0.6518330982205608,0.26472593236982056,6896
附件2,-50.09469939232493,3.4663303564931804,-1.8251830077597981,0.7396175244176658,0.6543882669788502,0.2661388251573064,6896
附件2,-50.04469939232492,3.4688967553741428,-1.8278386827440967,0.7416076636011689,0.6568828572436658,0.2675837666110943,6895
附件2,-49.994699392324925,3.4697469675638164,-1.8321007757085437,0.7438784148151124,0.6594307593891285,0.26919608543267437,6895
附件2,-49.94469939232492,3.4704771775569228,-1.8323454952297016,0.7462422402645974,0.6619360530198473,0.2708364220245475,6894
附件2,-49.894699392324924,3.468865061027977,-1.833946072802815,0.7488418213306215,0.664682357148618,0.27263876859948416,6894
附件2,-49.84469939232493,3.4687184180481427,-1.833363557921981,0.7514524418747618,0.6673358841702149,0.27442285468642597,6893
附件2,-49.79469939232492,3.4680001927754587,-1.830088428887982,0.7542349325894394,0.6701153022095304,0.27632686471251644,6893
附件2,-49.744699392324925,3.4687887254447665,-1.828436600009915,0.7569941529298592,0.6727773838726241,0.2782199149394861,6892
附件2,-49.69469939232492,3.4686581074666583,-1.8249264453900467,0.7599311302064309,0.6755664074251363,0.28023941506321737,6892
附件2,-49.644699392324924,3.4686723927453214,-1.8215334799387932,0.7628080416234637,0.678294087899138,0.2822189057435266,6891
附件2,-49.59469939232493,3.4691326017349837,-1.8201727134186454,0.765860922326345,0.6810926384762177,0.28433138223668586,6891
附件2,-49.54469939232492,3.466860486243287,-1.8207615775484567,0.7687929176448556,0.6836764348346086,0.28637889849502496,6890
附件2,-49.494699392324925,3.4611788636652925,-1.8171095748671822,0.7719383529759669,0.6863610978880715,0.2885731623204759,6890
附件2,-49.44469939232492,3.461436174715452,-1.8208100177819042,0.7748711263302186,0.6889032592793148,0.29061412872932757,6889
附件2,-49.394699392324924,3.4591522457910453,-1.820342653918492,0.7779988539243581,0.6915954016290716,0.2927648805197738,6889
附件2,-49.34469939232493,3.459245758085942,-1.824538115347332,0.7809338236076383,0.6942504588891263,0.2947783202672398,6888
附件2,-49.29469939232492,3.457007387166141,-1.8203733964193705,0.7840557119453878,0.6968603269274979,0.2968851258060769,6888
附件2,-49.244699392324925,3.4600143669577967,-1.8217367429206375,0.7869849596787719,0.6991907830219407,0.2988477149253406,6887
附件2,-49.19469939232492,3.458903167112709,-1.8220597020481248,0.7901183250589073,0.7015960989074983,0.3009398419047691,6887
附件2,-49.144699392324924,3.456653338270618,-1.8167269306694467,0.7931506034214001,0.7038610234594008,0.30295988383858785,6886
附件2,-49.09469939232493,3.4561601774585404,-1.8139173939109834,0.7963453040037307,0.706189953889154,0.3051043944368536,6886
附件2,-49.04469939232492,3.4558731927474895,-1.8148235333924667,0.7993979537962603,0.7083786236301035,0.30715642880285127,6885
附件2,-48.994699392324925,3.454440936272464,-1.815617392869834,0.8026212689021118,0.7108566915948625,0.30935181636884257,6885
附件2,-48.94469939232492,3.4525986887602738,-1.8146972480788328,0.8057731256195021,0.7133506597168494,0.31151736030411714,6884
附件2,-48.894699392324924,3.44896448410964,-1.812048272627722,0.8091023771097432,0.7159627778653778,0.31381971389413027,6884
附件2,-48.84469939232493,3.44663847970312,-1.8125747091801876,0.8123614576532301,0.7185118334401296,0.3160761670041952,6883
附件2,-48.79469939232492,3.4450417856792566,-1.8150133303739373,0.815689824581141,0.7212475673656534,0.3184002889141964,6883
附件2,-48.744699392324925,3.446459478472388,-1.8068276826560674,0.8190536088824856,0.7240665054556822,0.3207478434789753,6882
附件2,-48.69469939232492,3.4506416101732853,-1.8075825996169574,0.8223513075857418,0.72700201085146,0.3230737338977876,6882
附件2,-48.644699392324924,3.4433334344263766,-1.808309604380586,0.8258284531767037,0.7300053380172091,0.32554013095267664,6881
附件2,-48.59469939232493,3.444313678856819,-1.8096664519317223,0.8292257010400789,0.7330985697876927,0.3279385480428141,6881
附件2,-48.54469939232492,3.4405359827297928,-1.8029766444460893,0.8328590485849215,0.7362154415083577,0.3304817709418178,6880
附件2,-48.494699392324925,3.4415157076986214,-1.7977812360091754,0.8364954691152815,0.7394523406166735,0.3330484120136397,6880
附件2,-48.44469939232492,3.447344557807927,-1.797631636600825,0.840088189980002,0.7428920083490659,0.33563985568763344,6879
附件2,-48.394699392324924,3.443524772277808,-1.7968682029123855,0.8439364429638128,0.7465397977936815,0.3384926256861702,6879
附件2,-48.34469939232493,3.4389404131385524,-1.7959660537193787,0.8479303222026305,0.7503241732715423,0.34150080018614287,6878
附件2,-48.29469939232492,3.4459367409341968,-1.7980601135862095,0.8518038986680323,0.754369373275345,0.3444612755191905,6878
附件2,-48.244699392324925,3.440048502489841,-1.7950099950345593,0.8560669493199851,0.7585815399793513,0.34771990980152956,6877
附件2,-48.19469939232492,3.4443624950094964,-1.7938366110863058,0.8602639040663509,0.7627912099567092,0.3509267841631955,6877
附件2,-48.144699392324924,3.4443445096149237,-1.7865816075508425,0.8647835203440087,0.7671717756061444,0.35433480232169984,6876
附件2,-48.09469939232493,3.4481482592144763,-1.7874997530807688,0.8691703418667341,0.7714169233389913,0.357671620408353,6876
附件2,-48.04469939232492,3.4487289528917526,-1.7840582310844373,0.8738132414089602,0.7756847754261761,0.36115825902131277,6875
附件2,-47.994699392324925,3.447684017654093,-1.7791958259577347,0.8786503231380544,0.7801054241598592,0.36477863007682676,6875
附件2,-47.94469939232492,3.450299559940327,-1.7826984437444842,0.8832989053430123,0.7846670659472138,0.36832793899370675,6874
附件2,-47.894699392324924,3.451596322966654,-1.7842252178351836,0.8882210153539188,0.7895212270137579,0.37212522408523474,6874
附件2,-47.84469939232493,3.4510593242822303,-1.7824531087319038,0.8933406155095465,0.794405359639063,0.3760856838636777,6873
附件2,-47.79469939232492,3.4508787905072826,-1.7823335768932311,0.8987071396028535,0.799669544640237,0.38029935904502804,6873
附件2,-47.744699392324925,3.4507586305456837,-1.7852177082746845,0.9041028859178327,0.8051197227355252,0.3846094260590862,6872
附件2,-47.69469939232492,3.45144765618904,-1.7860034577566173,0.9099333598357177,0.8109262050409423,0.3892613586448491,6872
附件2,-47.644699392324924,3.4509564755619486,-1.788222740927515,0.9158280601750495,0.8168026506021057,0.3940033046558347,6871
附件2,-47.59469939232493,3.45332273204896,-1.790114292008799,0.9221233646632836,0.823107784074606,0.39907256271099023,6871
附件2,-47.54469939232492,3.451031527977938,-1.7861377589349394,0.9285568901527752,0.8294219418160346,0.4042219505664363,6870
附件2,-47.494699392324925,3.4491111020004297,-1.7900466777477473,0.9352075176843527,0.8361408434454346,0.40961926501759227,6870
附件2,-47.44469939232492,3.4406563510218646,-1.790715577753156,0.9419467546738798,0.842772594287702,0.4150778374306218,6869
附件2,-47.394699392324924,3.4346084691329057,-1.793803972330922,0.9490771989658204,0.8498224117193325,0.42086274513377236,6869
附件2,-47.34469939232493,3.432769512648695,-1.795215118533014,0.9561789429136796,0.8569074150709534,0.42665494693155864,6868
附件2,-47.29469939232492,3.423639315899681,-1.7923031230051558,0.9638740495548439,0.8643537844070273,0.4328464738169794,6868
附件2,-47.244699392324925,3.4326229216168183,-1.7928476545883494,0.9711789199927238,0.8716688913371502,0.43884497125990324,6867
附件2,-47.19469939232492,3.425470292101039,-1.7910005907119024,0.9791695152328825,0.8793609893279125,0.44529027118096004,6867
附件2,-47.144699392324924,3.4276680384300238,-1.7962000925713824,0.9868976503291588,0.8870100557479655,0.4516168334443469,6866
附件2,-47.09469939232493,3.4277243413253027,-1.7975934535603124,0.9949944350590438,0.8948234702992256,0.4581743483018792,6866
附件2,-47.04469939232492,3.428759969940251,-1.798352121831869,1.0030019070887106,0.9025286215956433,0.46466701129550325,6865
附件2,-46.994699392324925,3.433927188816925,-1.797134707618187,1.011156498207373,0.9104034043590483,0.4712810194395521,6865
附件2,-46.94469939232492,3.430249980741518,-1.7963932543495855,1.0193067601984769,0.9182094274595765,0.47790572043671,6864
附件2,-46.894699392324924,3.4256967014630373,-1.7997124636392505,1.0275834066277025,0.9262348271218603,0.48467939102119195,6864
附件2,-46.84469939232493,3.418089686368848,-1.796419622811222,1.0358318774812665,0.9340967378862477,0.4913802285347877,6863
附件2,-46.79469939232492,3.4109025241241397,-1.7964056303119653,1.044173741342169,0.9419660284274753,0.4981990808920503,6863
附件2,-46.744699392324925,3.4151859318372946,-1.7934024881822093,1.0520877134285982,0.9495125333410832,0.5047013046053279,6862
附件2,-46.69469939232492,3.4146667456208704,-1.792925824627378,1.0601767053794424,0.9572084737118883,0.5113792879914624,6862
附件2,-46.644699392324924,3.4152378042769804,-1.7988644379027017,1.0680616232584526,0.9647137881416139,0.5179768023711825,6861
附件2,-46.59469939232493,3.411081879137658,-1.7970690118678818,1.076124345527135,0.9721313429181921,0.524654415705833,6861
附件2,-46.54469939232492,3.415435835116652,-1.794840286180308,1.0837716461635347,0.9792253974212052,0.5310580061904215,6860
附件2,-46.494699392324925,3.4136773489841947,-1.790821434953956,1.091623085977988,0.9863721468057238,0.5376062373066764,6860
附件2,-46.44469939232492,3.418443741748706,-1.7882231909264743,1.0991313477453248,0.9933535308939893,0.5439401141693359,6859
附件2,-46.394699392324924,3.4211377427382006,-1.7853424520031251,1.1067232222292465,1.000452610765982,0.5503463340017323,6859
附件2,-46.34469939232493,3.4171753133347664,-1.7841894373033826,1.1142230168291678,1.0074956526963736,0.5566624517765644,6858
附件2,-46.29469939232492,3.4166365373015815,-1.7824525181432802,1.1216797933412588,1.0145223889349722,0.5629883445694601,6858
附件2,-46.244699392324925,3.414558936891383,-1.778831942630482,1.129017768173678,1.0215173143677132,0.5692143944178975,6857
附件2,-46.19469939232492,3.4153804143327955,-1.7767726308015832,1.1363187938946966,1.028598581454752,0.5754936704682444,6857
附件2,-46.144699392324924,3.4094971577046236,-1.780521927883656,1.14353693306125,1.0356438796931107,0.5817707512708729,6856
附件2,-46.09469939232493,3.412367259902407,-1.7787618200604083,1.1507102918501966,1.0427682847900805,0.5880698473450264,6856
附件2,-46.04469939232492,3.4149079109748968,-1.7758466593346123,1.1578194234079282,1.049908577761488,0.5943437827301135,6855
附件2,-45.994699392324925,3.413905515411347,-1.7723639210332411,1.1650936244403496,1.0572808119863724,0.6007622299020842,6855
附件2,-45.94469939232492,3.4080893098855496,-1.7718691737332253,1.172354877753425,1.064751285021795,0.6071720374127406,6854
附件2,-45.894699392324924,3.40320710644603,-1.771800704341228,1.1796919417764467,1.072373989374517,0.6136625061126337,6854
附件2,-45.84469939232493,3.4001105483179725,-1.768228287608924,1.1870061859263394,1.0797984225419472,0.6200901580497954,6853
附件2,-45.79469939232492,3.40101049332461,-1.7695379576630634,1.194209462679574,1.0872601710431096,0.6265275681795167,6853
附件2,-45.744699392324925,3.396769012050941,-1.7671676889631187,1.2015865755377255,1.0946754696346115,0.6330329369179384,6852
附件2,-45.69469939232492,3.3928943871100374,-1.7671122536020314,1.209023565074389,1.1022164374689616,0.639670881697005,6852
附件2,-45.644699392324924,3.3898097486928447,-1.760229278495698,1.216576994062901,1.1097204105518217,0.6463863581862922,6851
附件2,-45.59469939232493,3.3950817038306975,-1.759648443973239,1.2238623394742645,1.1172739664969134,0.6531052644802509,6851
附件2,-45.54469939232492,3.391806276905368,-1.75847733164719,1.2314374739714755,1.1249510031035848,0.660038585687068,6850
附件2,-45.494699392324925,3.3807713056800086,-1.7618760182651692,1.2393526792024048,1.132923680001094,0.6672835608790926,6850
