时间(s),residual_x_before,residual_y_before,residual_x_after,residual_y_after,residual_norm_after
307.22630060767506,3.4856187160274636,-1.825698484148644,0.0056467993128261895,-0.0035790867527893955,0.00668552200380246
307.3263006076751,3.384327374696216,-1.939178806815639,-0.09564454201842132,-0.11705940941978432,0.15116475697603013
307.4263006076751,3.292789883547119,-1.9431271906814565,-0.18718203316751847,-0.12100779328560174,0.22289010650223332
307.5263006076751,3.3840578510748003,-1.7055532087031247,-0.09591406563983718,0.11656618869273006,0.1509542458293643
307.6263006076751,3.66418369208645,-1.4348082735928331,0.18421177537181244,0.3873111238030216,0.4288867971938453
307.72630060767506,3.900613930496174,-1.4187021522079832,0.42064201378153676,0.4034172451878715,0.5828251688741297
307.8263006076751,3.863948389092748,-1.6329407193142027,0.3839764723781105,0.189178678081652,0.42804965083581037
307.9263006076751,3.607790838828148,-1.8635957452891474,0.12781892211351042,-0.04147634789329269,0.1343799251556016
308.0263006076751,3.3583773745333723,-1.9606665598107678,-0.1215945421812652,-0.13854716241491305,0.18433813740378246
308.1263006076751,3.238920706240787,-1.8795821825887753,-0.24105121047385047,-0.057462785192920585,0.24780568547359097
308.22630060767506,3.1557696719235544,-1.7565076634435004,-0.32420224479108306,0.06561173395235431,0.3307748405786206
308.3263006076751,3.002587959314983,-1.719180237503731,-0.47738395739965434,0.10293915989212366,0.4883563385703632
308.4263006076751,2.8044712122536204,-1.7358703429131563,-0.6755007044610171,0.08624905448269837,0.6809846555734496
308.5263006076751,2.669532613639518,-1.7522375461452557,-0.8104393030751194,0.06988185125059898,0.8134465791329484
308.6263006076751,2.6717308354784244,-1.778279384128416,-0.8082410812362131,0.043840013267438804,0.809429176741963
308.72630060767506,2.7357970971291046,-1.840849487666085,-0.7441748195855329,-0.018730090270230315,0.7444104905135952
308.8263006076751,2.7641788220078816,-1.9534208551969623,-0.7157930947067559,-0.13130145780110758,0.7277360972568084
308.9263006076751,2.799089663630305,-2.0239951928595588,-0.6808822530843326,-0.20187579546370404,0.7101791882048505
309.0263006076751,2.9339804796812174,-1.9760507390620312,-0.54599143703342,-0.1539313416661765,0.5672755126576223
309.1263006076751,3.174035884921466,-1.8213442467708936,-0.30593603179317164,0.0007751506249611406,0.30593701379179983
309.22630060767506,3.3508019539587224,-1.5773047071039425,-0.12916996275591508,0.24481469029191216,0.276801574889106
309.3263006076751,3.3184278955363773,-1.2981138478005263,-0.16154402117826017,0.5240055495953284,0.5483413961987043
309.4263006076751,3.1885874136153554,-1.1886519531138973,-0.2913845030992821,0.6334674442819574,0.6972703432754978
309.5263006076751,3.1445026396964337,-1.3276874899539182,-0.3354692770182037,0.49443190744193655,0.5974969011800714
309.6263006076751,3.21112847370091,-1.4501383260885503,-0.2688434430137274,0.3719810713073044,0.45896265018234894
309.72630060767506,3.294100360682293,-1.4145083781766308,-0.1858715560323443,0.40761101921922394,0.44798993105963825
309.8263006076751,3.3180584444906067,-1.4176099649727156,-0.16191347222403074,0.4045094324231391,0.4357107451130074
309.9263006076751,3.235453083751935,-1.5710873500665348,-0.2445188329627026,0.25103204732931994,0.35043765274266975
310.0263006076751,3.049814167611064,-1.717294309556182,-0.4301577491035733,0.10482508783967281,0.4427459634535902
310.1263006076751,2.8291623500702663,-1.7408591060255283,-0.6508095666443712,0.08126029137032642,0.6558630398104657
310.22630060767506,2.740620878728773,-1.7351127851714232,-0.7393510379858643,0.08700661222443151,0.7444528916872764
310.3263006076751,2.9034479125919503,-1.8159710961661608,-0.5765240041226871,0.006148301229693898,0.5765567872618163
310.4263006076751,3.1226342153015274,-1.9884239548617533,-0.35733770141311005,-0.16630455746589856,0.39414139428019146
310.5263006076751,3.152041266069169,-2.1734369699790483,-0.32793065064546845,-0.3513175725831936,0.48058563070331994
310.6263006076751,3.084530921975581,-2.250989460593179,-0.39544099473905625,-0.4288700631973241,0.583355047485741
310.72630060767506,3.159357995171959,-2.1842736939875693,-0.3206139215426784,-0.3621542965917146,0.48368276920603065
310.8263006076751,3.3263459251670824,-2.07910736783745,-0.15362599154755507,-0.25698797044159516,0.29940568169401804
310.9263006076751,3.3921504563157185,-2.0167990464503736,-0.08782146039891892,-0.19467964905451884,0.21357147436535034
311.0263006076751,3.388897032806941,-1.8229685895426093,-0.09107488390769625,-0.0008491921467546071,0.09107884280173117
