candidate_id,目标编号,任务,start_time,exec_time,distance,angle_deg,speed,acceleration,margin,normalized_margin,bottleneck_constraint,window_points,dmin,dmax,vmax,amax
94,S03,射击,480.35,481.85,11.384093840633055,-66.84339755193368,1.6111300204074248,0.16565272093554526,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
95,S03,射击,480.45,481.95,11.543331621674422,-66.89292134980239,1.6386659898126283,0.3260623221698335,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
96,S03,射击,480.55,482.05,11.846220856884596,-66.70628049701854,1.676088735166791,0.2741829588128353,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
97,S03,射击,480.65,482.15,12.178742847919644,-66.52274067648172,1.6897702638301209,0.35941542053870557,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
98,S03,射击,480.75,482.25,12.499757287915353,-65.79267767404,1.648254973073601,0.9327735685946439,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
99,S03,射击,480.85,482.35,12.769158425521205,-64.43933148096212,1.5386041390531053,1.2090920553124838,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
100,S03,射击,480.95,482.45,12.828797871710197,-63.21711219132701,1.424689160681826,0.6005322249665404,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
101,S03,射击,481.05,482.55,12.697568990609618,-62.56555838392712,1.4206465725391497,0.5263363345792068,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
102,S03,射击,481.15,482.65,12.82275436519601,-62.468617844212716,1.5281227440068879,0.9280614993853511,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
103,S03,射击,481.25,482.75,13.43452522408689,-62.82960222604985,1.6061779008432298,0.26315308615645,0.03452441689606611,0.03452441689606611,speed,16,5.0,30.0,2.0,1.5
104,S03,射击,481.35,482.85,14.17678360074901,-63.32461098813314,1.5805686492956852,0.3003459245813133,0.07024718542060837,0.07024718542060837,speed,16,5.0,30.0,2.0,1.5
105,S03,射击,481.45,482.95,14.741820143006684,-63.61271245155215,1.5463724253424047,0.3502828283827383,0.10864676979637011,0.10864676979637011,speed,16,5.0,30.0,2.0,1.5
106,S03,射击,481.55,483.05,15.081871788004038,-63.43797663400841,1.6160090598274792,1.3257970103149164,0.11613532645672242,0.11613532645672242,acceleration,16,5.0,30.0,2.0,1.5
107,S04,射击,478.85,480.35,11.5677729420759,-13.116820434947224,1.9326804233279127,0.2594064515573358,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
108,S04,射击,478.95,480.45,11.748847364941687,-13.480640955881663,1.9284338617567034,0.5479120958929405,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
109,S04,射击,479.05,480.55,12.14512741127022,-13.525436919313016,1.8489766474888012,1.2123778129084488,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
110,S04,射击,479.15,480.65,12.451795229371626,-12.522252911702177,1.751543231042297,1.0408957697885954,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
