task_key,任务,目标编号,exec_time,start_time,distance,angle_deg,speed,acceleration,window_points,margin_mean,margin_worst,scenario_feasible_rate,feasible_scenarios,scenario_count,risk_penalty,margin,normalized_margin,bottleneck_constraint
射击|S10|527.8,射击,S10,527.85,526.35,18.524997538397717,-34.60475656717101,1.622242393345196,0.2100352678077645,16,0.030940920249608685,0.0,0.26666666666666666,4,15,0.7833333333333334,0.030940920249608685,0.030940920249608685,speed
射击|S10|528.0,射击,S10,527.95,526.45,18.47770391815133,-34.820062857488,1.7113040768830965,0.30276559239364276,16,0.01627865370197866,0.0,0.13333333333333333,2,15,0.9166666666666667,0.01627865370197866,0.01627865370197866,speed
射击|S10|528.2,射击,S10,528.25,526.75,19.373702129637064,-34.24881207925863,1.7179400433058032,0.1081841803290899,16,0.024750519235078598,0.0,0.26666666666666666,4,15,0.7833333333333334,0.024750519235078598,0.024750519235078598,speed
射击|S10|528.4,射击,S10,528.35,526.85,19.51446524239023,-33.1927027033896,1.6558742117525318,0.07089504416045926,16,0.024714630522720858,0.0,0.2,3,15,0.8500000000000001,0.024714630522720858,0.024714630522720858,speed
射击|S10|528.8,射击,S10,528.85,527.35,20.327442820874566,-34.46305844706561,1.977004241166522,0.470824437723778,16,0.0007665252944492643,0.0,0.06666666666666667,1,15,0.9833333333333334,0.0007665252944492643,0.0007665252944492643,speed
射击|S10|529.0,射击,S10,529.05,527.55,20.618302988528097,-31.469664147102158,1.9274858668981822,0.19859348838059562,16,0.010270504621971906,0.0,0.2,3,15,0.8500000000000001,0.010270504621971906,0.010270504621971906,speed
射击|S10|529.4,射击,S10,529.45,527.95,21.31368516851451,-31.756292595297737,1.735650652934448,0.16667327996052902,16,0.019827629123491817,0.0,0.26666666666666666,4,15,0.7833333333333334,0.019827629123491817,0.019827629123491817,speed
射击|S10|529.6,射击,S10,529.55,528.05,21.417764281141533,-31.064662023622898,1.6582009238346291,0.15469167014331434,16,0.017215604441156128,0.0,0.2,3,15,0.8500000000000001,0.017215604441156128,0.017215604441156128,speed
射击|S10|530.0,射击,S10,530.05,528.55,22.48115948584453,-29.89024652033698,1.6882894186279196,0.2935207677950528,16,0.007240403897835379,0.0,0.06666666666666667,1,15,0.9833333333333334,0.007240403897835379,0.007240403897835379,speed
射击|S10|530.2,射击,S10,530.15,528.65,22.83318535250974,-29.67945827307033,1.7676064026678981,0.5993696159015043,16,0.0009917023678591634,0.0,0.06666666666666667,1,15,0.9833333333333334,0.0009917023678591634,0.0009917023678591634,speed
射击|S10|530.6,射击,S10,530.65,529.15,23.154509105016665,-28.404295998616384,1.3909295393203889,0.42286403690010976,16,0.019872867529820797,0.0,0.26666666666666666,4,15,0.7833333333333334,0.019872867529820797,0.019872867529820797,speed
射击|S10|530.8,射击,S10,530.75,529.25,23.209306917606558,-28.12664418698106,1.2918473663193455,0.37941433406641084,16,0.01736858903283096,0.0,0.2,3,15,0.8500000000000001,0.01736858903283096,0.01736858903283096,speed
射击|S10|531.2,射击,S10,531.25,529.75,23.776992983565354,-27.496574569647073,1.0703359383410664,0.7246623347602711,16,0.01018562670452643,0.0,0.13333333333333333,2,15,0.9166666666666667,0.01018562670452643,0.01018562670452643,speed
射击|S10|531.6,射击,S10,531.55,530.05,24.092659132444002,-25.9002550063107,1.1574811104240184,0.6536750140667287,16,0.00032665664683236467,0.0,0.06666666666666667,1,15,0.9833333333333334,0.00032665664683236467,0.00032665664683236467,speed
射击|S10|531.8,射击,S10,531.85,530.35,24.048350681658995,-25.668828076136524,0.9989082680464402,0.2591119079180449,16,0.04346161977424074,0.0,0.26666666666666666,4,15,0.7833333333333334,0.04346161977424074,0.04346161977424074,distance_upper
射击|S10|532.0,射击,S10,531.95,530.45,24.12585043642721,-25.92295304103391,0.9639389268129865,0.21680385592136112,16,0.04138908084823119,0.0,0.26666666666666666,4,15,0.7833333333333334,0.04138908084823119,0.04138908084823119,distance_upper
射击|S10|532.2,射击,S10,532.25,530.75,24.39076516305243,-25.315045944413683,0.7584926335084267,0.1578493484583829,16,0.05423427196814631,0.0,0.3333333333333333,5,15,0.7166666666666668,0.05423427196814631,0.05423427196814631,distance_upper
射击|S10|532.4,射击,S10,532.35,530.85,24.488686352261922,-25.274844837245293,0.7404055459015159,0.21017704248460112,16,0.029372775335005454,0.0,0.13333333333333333,2,15,0.9166666666666667,0.029372775335005454,0.029372775335005454,distance_upper
射击|S10|533.0,射击,S10,533.05,531.55,24.726103796089777,-24.346093260176566,0.8649340194664121,0.04967971632361898,16,0.07244366497238544,0.0,0.3333333333333333,5,15,0.7166666666666668,0.07244366497238544,0.07244366497238544,distance_upper
射击|S10|533.2,射击,S10,533.15,531.65,24.85120716684889,-24.8942957558258,0.9011839723923123,0.027463165621597882,16,0.08648672837170869,0.0,0.4,6,15,0.65,0.08648672837170869,0.08648672837170869,distance_upper
射击|S10|533.4,射击,S10,533.45,531.95,24.716827935536262,-23.978677875293798,0.6969275949944902,0.3276360649005346,16,0.05724381840493945,0.0,0.26666666666666666,4,15,0.7833333333333334,0.05724381840493945,0.05724381840493945,distance_upper
射击|S10|534.0,射击,S10,533.95,532.45,24.560014763744878,-21.826796039212176,0.5123255329043512,0.44240943683280437,16,0.02925168774406289,0.0,0.13333333333333333,2,15,0.9166666666666667,0.02925168774406289,0.02925168774406289,distance_upper
射击|S10|534.2,射击,S10,534.15,532.65,25.034672824457996,-23.005210426478776,0.7763912627951747,0.48414052941788754,16,0.09465073154115257,0.0,0.4666666666666667,7,15,0.5833333333333334,0.09465073154115257,0.09465073154115257,distance_upper
射击|S10|534.4,射击,S10,534.45,532.95,25.44706257977458,-23.39342186591647,1.0858933483268522,0.43258342631611,16,0.06383357876376008,0.0,0.3333333333333333,5,15,0.7166666666666668,0.06383357876376008,0.06383357876376008,distance_upper
射击|S10|534.6,射击,S10,534.55,533.05,25.589568347813714,-23.359995793020204,1.0746562056695474,0.6846141598865835,16,0.011761151072496763,0.0,0.06666666666666667,1,15,0.9833333333333334,0.011761151072496763,0.011761151072496763,distance_upper
射击|S10|534.8,射击,S10,534.85,533.35,25.356463865752954,-22.43970817025773,1.1758176258498823,0.9561549030724394,16,0.01238276302465879,0.0,0.06666666666666667,1,15,0.9833333333333334,0.01238276302465879,0.01238276302465879,distance_upper
射击|S10|535.0,射击,S10,534.95,533.45,25.304572027002163,-22.176237953436548,1.2617027089641775,1.0512102185757106,16,0.012521141261327565,0.0,0.06666666666666667,1,15,0.9833333333333334,0.012521141261327565,0.012521141261327565,distance_upper
射击|S10|535.2,射击,S10,535.15,533.65,26.159771907979067,-22.675307123728636,1.4624773123186705,0.7559714549375653,16,0.02100780367189888,0.0,0.13333333333333333,2,15,0.9166666666666667,0.02100780367189888,0.02100780367189888,distance_upper
射击|S10|535.4,射击,S10,535.45,533.95,26.69838858421725,-20.852188593390743,1.4248142332712808,0.27582539425188285,16,0.04940823765484941,0.0,0.3333333333333333,5,15,0.7166666666666668,0.04940823765484941,0.04940823765484941,distance_upper
射击|S10|535.6,射击,S10,535.65,534.15,27.022002575724134,-21.997591710015882,1.739316621201584,0.5927776355050378,16,0.05089642541924542,0.0,0.4,6,15,0.65,0.05089642541924542,0.05089642541924542,distance_upper
射击|S10|535.8,射击,S10,535.75,534.25,26.627010136938843,-21.194062592383563,1.884396054246263,0.7931361622379662,16,0.0038534648584579003,0.0,0.06666666666666667,1,15,0.9833333333333334,0.0038534648584579003,0.0038534648584579003,speed
射击|S10|536.0,射击,S10,536.05,534.55,27.286378075998172,-20.461487291859612,1.9905302904594484,0.5800694536619466,16,0.0003156569846850532,0.0,0.06666666666666667,1,15,0.9833333333333334,0.0003156569846850532,0.0003156569846850532,speed
射击|S10|536.2,射击,S10,536.15,534.65,27.578811971196433,-20.336503870602524,1.9683945914224936,0.4467095114361563,16,0.0010535136192502126,0.0,0.06666666666666667,1,15,0.9833333333333334,0.0010535136192502126,0.0010535136192502126,speed
射击|S10|536.6,射击,S10,536.65,535.15,28.26612379110261,-18.78688113155047,1.7460720156650156,0.15400445184130052,16,0.022967888978713064,0.0,0.4,6,15,0.65,0.022967888978713064,0.022967888978713064,distance_upper
射击|S10|536.8,射击,S10,536.75,535.25,28.460417304759254,-18.45814429819906,1.939076684645872,0.21605818366528065,16,0.012776616470525502,0.0,0.26666666666666666,4,15,0.7833333333333334,0.012776616470525502,0.012776616470525502,speed
射击|S10|537.8,射击,S10,537.85,536.35,29.994458933322278,-15.230279347500973,1.3956101868211548,0.7279737973238617,16,0.001781278263572754,0.0,0.3333333333333333,5,15,0.7166666666666668,0.001781278263572754,0.001781278263572754,distance_upper
射击|S10|538.0,射击,S10,537.95,536.45,29.809978522109407,-16.02023462314017,1.3274337120723478,0.31645759627676995,16,0.0005067239410415804,0.0,0.06666666666666667,1,15,0.9833333333333334,0.0005067239410415804,0.0005067239410415804,distance_upper
射击|S10|651.8,射击,S10,651.85,650.35,11.9610473114459,-77.53084224223737,0.8594509418886783,0.27809968072558905,16,0.014440897780755453,0.0,0.2,3,15,0.8500000000000001,0.014440897780755453,0.014440897780755453,speed
射击|S10|652.0,射击,S10,651.95,650.45,12.032757709703942,-78.43650417428799,0.7917718420752654,0.31128929865675964,16,0.019125870412495565,0.0,0.13333333333333333,2,15,0.9166666666666667,0.019125870412495565,0.019125870412495565,speed
射击|S10|652.6,射击,S10,652.55,651.05,12.376865256978395,-75.776820529889,0.856481895553653,0.7049328688015817,16,0.029501761511141276,0.0,0.13333333333333333,2,15,0.9166666666666667,0.029501761511141276,0.029501761511141276,distance_lower
射击|S10|652.8,射击,S10,652.85,651.35,12.769522418332086,-75.15834539757051,0.9731935187328724,1.360107684097491,16,0.09739079518293228,0.0,0.4666666666666667,7,15,0.5833333333333334,0.09739079518293228,0.09739079518293228,acceleration
射击|S10|653.0,射击,S10,653.05,651.55,12.482520178146588,-73.94642775293173,1.089630494908069,0.9014867319964865,16,0.08120376696341344,0.0,0.3333333333333333,5,15,0.7166666666666668,0.08120376696341344,0.08120376696341344,distance_lower
射击|S10|653.2,射击,S10,653.15,651.65,12.408696166360237,-73.75198176049908,1.2057387832286937,0.9379013355961457,16,0.018478486723509522,0.0,0.06666666666666667,1,15,0.9833333333333334,0.018478486723509522,0.018478486723509522,distance_lower
