dataset,Delta,bx,by,RMSE,MAE,Huber,points
附件3,369.4343336489882,0.8262306054506432,-0.24955767942919138,5.9587568438448635,5.14825863461528,4.651368869541374,3016
附件3,369.4843336489882,0.866499524384815,-0.2680803162278842,6.113047260669618,5.2768838911601,4.779610883447025,3016
附件3,369.53433364898814,0.8970004733060293,-0.27478100746994016,6.267319713099709,5.406093714337298,4.908636769485826,3017
附件3,369.58433364898815,0.9209221808183656,-0.2481412374374301,6.423110311631545,5.535078097380226,5.037551664153839,3017
附件3,369.63433364898816,0.9391571374209065,-0.25841723466283995,6.577172915852026,5.665233153208336,5.167635337455347,3018
附件3,369.6843336489882,0.9802340014263503,-0.23493039196202403,6.736307370687616,5.7950909143077665,5.297294766942896,3018
附件3,369.7343336489882,1.0353603453207536,-0.2063365279663526,6.8978774584666365,5.924981769129777,5.426994677371176,3019
附件3,369.78433364898814,1.0503685020573665,-0.19472737226185188,7.054858392737978,6.05515003894321,5.557005365349338,3019
附件3,369.83433364898815,1.1078542124587205,-0.17660220694596163,7.21759506731592,6.184812227985689,5.686695717503468,3020
附件3,369.88433364898816,1.1664060300766899,-0.1466189654509229,7.382429619661803,6.314533437470498,5.816607009375186,3020
附件3,369.9343336489882,1.2063421296068668,-0.16156716122046078,7.5423766077488885,6.444850861516785,5.947014972943215,3021
附件3,369.9843336489882,1.2541859685558912,-0.14537723437869943,7.706290214416225,6.575493283318176,6.0775761185539965,3021
附件3,370.03433364898814,1.3113559448337297,-0.08763522063212648,7.8741919566775795,6.705764679247461,6.2077911021784145,3022
附件3,370.08433364898815,1.3596196929747002,-0.0620090956285253,8.039928201330685,6.837171793784043,6.339176971141167,3022
附件3,370.13433364898816,1.3659457406971443,-0.04721691489795887,8.199028289495267,6.96860588971957,6.4706181045338225,3023
附件3,370.1843336489882,1.4039975652722996,-0.045816662414026155,8.362361946289575,7.100958286601999,6.60297438508829,3023
附件3,370.2343336489882,1.4423651261894186,-0.04994818504487952,8.524937554342005,7.2331786040911386,6.735222351285845,3024
附件3,370.28433364898814,1.4570586037808617,-0.04471287898827114,8.686187614211153,7.36644474289452,6.86839659458129,3024
附件3,370.33433364898815,1.4841966419314758,-0.03638817168317843,8.848740849258649,7.499347916229386,7.000987123250738,3025
附件3,370.38433364898816,1.493918200526302,-0.03690309445289586,9.009729435018352,7.633659935755421,7.135194188050237,3025
附件3,370.4343336489882,1.5281479704343397,-0.040326964212713534,9.172874058022904,7.766775191469616,7.268161006693141,3026
附件3,370.4843336489882,1.567746662906472,0.021765117262102507,9.343205632796149,7.900058414375506,7.401348178333195,3026
附件3,370.53433364898814,1.6157547027154902,0.05848715314448327,9.511796884643449,8.032165760630718,7.533549373297081,3027
附件3,370.58433364898815,1.6743474172625117,0.06080001402434476,9.68047462328567,8.166431151198708,7.667690840559933,3027
附件3,370.63433364898816,1.7112907161117192,0.08509730359257972,9.846898171190137,8.299296179555094,7.800620659587268,3028
附件3,370.6843336489882,1.737374911939829,0.10265266766278988,10.012769367577041,8.434544872020277,7.935802636540798,3028
附件3,370.7343336489882,1.7887893874963936,0.09144266827520053,10.178425049664716,8.568912302744106,8.06990474729779,3029
附件3,370.78433364898814,1.798428843092971,0.1126502472622164,10.342678974739739,8.705307193303899,8.206261518971655,3029
附件3,370.83433364898815,1.840188678636002,0.09477713101670177,10.506720466663468,8.840289675901241,8.341290430891902,3030
附件3,370.88433364898816,1.8467253660008511,0.08235725754852341,10.66804537936278,8.977582438733124,8.478674709697556,3030
附件3,370.9343336489882,1.8653600892402646,0.08467080531787785,10.830990291437242,9.113028469392763,8.614159198010272,3031
附件3,370.9843336489882,1.9130693460959662,0.10706611716658898,11.0011992237846,9.24950044896913,8.7505827863951,3031
附件3,371.03433364898814,1.9761193310501026,0.11722861123687522,11.171262342585901,9.384627647646452,8.88565629912495,3032
附件3,371.08433364898815,2.031213401565015,0.16827624557673815,11.345517631719424,9.521405713009036,9.02242435125532,3032
附件3,371.13433364898816,2.043927867639603,0.15316869977684888,11.506748627777416,9.658629452962264,9.159742820628246,3033
附件3,371.1843336489882,2.1118617686779473,0.1743689598048661,11.680501773459923,9.796242711690727,9.297531272618444,3033
附件3,371.2343336489882,2.151309192093887,0.15879835025791778,11.84561087612348,9.933864382899205,9.435192181446068,3034
附件3,371.28433364898814,2.1980372251368294,0.19176338800942716,12.01753758378694,10.072957825943606,9.574111603702054,3034
附件3,371.33433364898815,2.227751954748932,0.181749876318257,12.181607519301332,10.211258447824015,9.71222944713635,3035
附件3,371.38433364898816,2.284641459206078,0.20685688600556063,12.354284781166516,10.350565502573211,9.851358163059361,3035
附件3,371.4343336489882,2.345913968591847,0.19833702302995704,12.522942349678788,10.488100154304728,9.988778015636523,3036
附件3,371.4843336489882,2.3535765735268055,0.19987283819473362,12.686315616600254,10.62818595089083,10.128899468122357,3036
附件3,371.53433364898814,2.357623058464476,0.1664336523560368,12.844384017762188,10.766497314233494,10.267305255973138,3037
附件3,371.58433364898815,2.3837743644255482,0.13621115973273845,13.007891561435912,10.906719388877837,10.407446435806897,3037
附件3,371.63433364898816,2.446314239784325,0.1231594996064048,13.176286118354087,11.04384430237472,10.544522665950513,3038
附件3,371.6843336489882,2.507842500942221,0.10565112479346483,13.346144179766187,11.183382371932584,10.684115183067204,3038
附件3,371.7343336489882,2.5898091703439423,0.1280420191198104,13.52036652666896,11.319868784408667,10.82060648657504,3039
附件3,371.78433364898814,2.638976889202226,0.16317165558345476,13.692714117020133,11.459410786207703,10.960135517489729,3039
附件3,371.83433364898815,2.687787853978155,0.20536459530377982,13.863525793996578,11.596301806606416,11.097065488584303,3040
附件3,371.88433364898816,2.753295346294509,0.24566426640311712,14.038820313754451,11.735613282996288,11.236357882163963,3040
附件3,371.9343336489882,2.8006145210345466,0.21264075763646262,14.202549062611006,11.872589148356811,11.373274180730869,3041
附件3,371.9843336489882,2.8456363045518316,0.1947813411119057,14.36929478859936,12.0121171884043,11.512795383778812,3041
附件3,372.03433364898814,2.884428506042161,0.17320071834068784,14.53251144458498,12.149137259178866,11.649750162241482,3042
附件3,372.08433364898815,2.9124893330255084,0.17873394108976015,14.69832015628759,12.288636581122162,11.789190104090515,3042
附件3,372.13433364898816,2.9815196745869414,0.16378547943128835,14.866658601016134,12.425010329130922,11.925555796860749,3043
附件3,372.1843336489882,3.0170552397666413,0.20977301368183987,15.036819892801756,12.56392454574875,12.064427488200705,3043
附件3,372.2343336489882,3.0364059494810753,0.21700961653173081,15.198874054570812,12.700730386616051,12.201236730545585,3044
附件3,372.28433364898814,3.051934947374299,0.22090997824970615,15.36210393135479,12.839988394572417,12.340486563354437,3044
附件3,372.33433364898815,3.044704501325612,0.22608227486075805,15.519559849196229,12.977137048242993,12.477488001015438,3045
附件3,372.38433364898816,3.1049435143691513,0.24209374437130293,15.690597889443008,13.115230675333043,12.615493644319491,3045
附件3,372.4343336489882,3.15856178575752,0.22122710506861287,15.854937685912644,13.250488201365162,12.750685135989617,3046
附件3,372.4843336489882,3.215369537906752,0.17375572880772885,16.019773262663893,13.388422329841019,12.888628790531683,3046
附件3,372.53433364898814,3.240458199714695,0.25324318413021274,16.18774489902987,13.523379029432892,13.023635087064184,3047
附件3,372.58433364898815,3.250787919302614,0.25342302108351333,16.348882358942195,13.66179552955449,13.162144693376106,3047
附件3,372.63433364898816,3.2471042497284457,0.32150798127810987,16.511359083248916,13.797786435721614,13.298292754289042,3048
附件3,372.6843336489882,3.339532909050215,0.277867835431471,16.68123602852739,13.934598688002845,13.435217362865266,3048
附件3,372.7343336489882,3.390711389315136,0.25798815440592193,16.84425953448511,14.069685296178799,13.570307172066395,3049
附件3,372.78433364898814,3.3731252838505483,0.25948059563561054,17.000622455735037,14.209522404693548,13.710010130362795,3049
附件3,372.83433364898815,3.4059398728271297,0.3073816085006681,17.166297283514904,14.344960906503125,13.845385542665241,3050
附件3,372.88433364898816,3.425283649188721,0.3460843090360706,17.331509609115155,14.483841916482678,13.984227040472467,3050
